
time,ax,ay,az,wx,wy,wz,
17:58:51:650,2.44,-20.72,-2.34,3.76,-1.51,-1.84,
17:58:51:650,2.44,-20.72,-2.34,3.69,-1.74,-2.08,
17:58:51:651,0.89,-20.78,-1.89,3.69,-1.74,-2.08,
17:58:51:652,0.89,-20.78,-1.89,3.64,-2.01,-2.24,
17:58:51:653,-0.77,-21.05,-1.93,3.64,-2.01,-2.24,
17:58:51:654,-0.77,-21.05,-1.93,3.59,-2.26,-2.32,
17:58:51:654,-2.29,-21.50,-2.64,3.59,-2.26,-2.32,
17:58:51:657,-3.44,-21.95,-3.47,3.59,-2.26,-2.32,
17:58:51:657,-3.44,-21.95,-3.47,3.52,-2.47,-2.31,
17:58:51:662,-4.03,-22.35,-4.37,3.52,-2.47,-2.31,
17:58:51:663,-4.03,-22.35,-4.37,3.44,-2.63,-2.23,
17:58:51:667,-4.01,-22.65,-5.22,3.44,-2.63,-2.23,
17:58:51:669,-4.01,-22.65,-5.22,3.35,-2.74,-2.11,
17:58:51:672,-4.01,-22.65,-5.22,3.26,-2.80,-1.95,
17:58:51:673,-3.59,-22.91,-5.92,3.26,-2.80,-1.95,
17:58:51:677,-3.59,-22.91,-5.92,3.17,-2.83,-1.78,
17:58:51:677,-2.80,-23.15,-6.84,3.17,-2.83,-1.78,
17:58:51:683,-2.80,-23.15,-6.84,3.07,-2.78,-1.61,
17:58:51:684,-1.43,-23.39,-7.95,3.07,-2.78,-1.61,
17:58:51:685,0.56,-23.54,-9.14,3.07,-2.78,-1.61,
17:58:51:686,0.56,-23.54,-9.14,2.97,-2.64,-1.48,
17:58:51:694,0.56,-23.54,-9.14,2.84,-2.44,-1.44,
17:58:51:695,2.93,-23.79,-10.39,2.84,-2.44,-1.44,
17:58:51:696,2.93,-23.79,-10.39,2.68,-2.19,-1.47,
17:58:51:696,5.22,-24.08,-11.67,2.68,-2.19,-1.47,
17:58:51:703,5.22,-24.08,-11.67,2.47,-1.88,-1.59,
17:58:51:704,7.10,-24.46,-12.98,2.47,-1.88,-1.59,
17:58:51:705,7.10,-24.46,-12.98,2.23,-1.52,-1.80,
17:58:51:705,8.51,-24.98,-14.26,2.23,-1.52,-1.80,
17:58:51:713,9.56,-25.56,-15.37,2.23,-1.52,-1.80,
17:58:51:714,9.56,-25.56,-15.37,1.93,-1.08,-2.08,
17:58:51:714,9.56,-25.56,-15.37,1.58,-0.58,-2.43,
17:58:51:715,10.08,-26.11,-16.35,1.58,-0.58,-2.43,
17:58:51:723,10.08,-26.11,-16.35,1.18,-0.04,-2.84,
17:58:51:724,9.97,-26.44,-16.92,1.18,-0.04,-2.84,
17:58:51:725,9.27,-26.50,-16.93,1.18,-0.04,-2.84,
17:58:51:726,9.27,-26.50,-16.93,0.73,0.51,-3.29,
17:58:51:733,7.82,-26.25,-16.11,0.73,0.51,-3.29,
17:58:51:735,7.82,-26.25,-16.11,0.24,1.05,-3.75,
17:58:51:736,7.82,-26.25,-16.11,-0.26,1.52,-4.19,
17:58:51:736,5.54,-25.79,-14.62,-0.26,1.52,-4.19,
17:58:51:742,5.54,-25.79,-14.62,-0.73,1.95,-4.59,
17:58:51:744,2.76,-24.99,-12.88,-0.73,1.95,-4.59,
17:58:51:746,2.76,-24.99,-12.88,-1.14,2.32,-4.90,
17:58:51:746,-0.18,-23.95,-11.11,-1.14,2.32,-4.90,
17:58:51:749,-0.18,-23.95,-11.11,-1.49,2.65,-5.12,
17:58:51:751,-3.04,-22.77,-9.25,-1.49,2.65,-5.12,
17:58:51:754,-5.72,-21.56,-7.74,-1.49,2.65,-5.12,
17:58:51:755,-5.72,-21.56,-7.74,-1.79,2.91,-5.22,
17:58:51:759,-8.15,-20.41,-6.39,-1.79,2.91,-5.22,
17:58:51:760,-8.15,-20.41,-6.39,-2.04,3.11,-5.22,
17:58:51:766,-10.16,-19.33,-5.31,-2.04,3.11,-5.22,
17:58:51:769,-10.16,-19.33,-5.31,-2.25,3.25,-5.14,
17:58:51:770,-10.16,-19.33,-5.31,-2.44,3.33,-5.00,
17:58:51:770,-11.91,-18.11,-4.53,-2.44,3.33,-5.00,
17:58:51:776,-11.91,-18.11,-4.53,-2.60,3.37,-4.79,
17:58:51:777,-13.19,-16.74,-3.68,-2.60,3.37,-4.79,
17:58:51:779,-13.66,-15.40,-3.05,-2.60,3.37,-4.79,
17:58:51:779,-13.66,-15.40,-3.05,-2.75,3.36,-4.55,
17:58:51:786,-13.52,-14.10,-2.68,-2.75,3.36,-4.55,
17:58:51:788,-13.52,-14.10,-2.68,-2.87,3.31,-4.29,
17:58:51:789,-12.95,-12.68,-2.57,-2.87,3.31,-4.29,
17:58:51:789,-12.95,-12.68,-2.57,-2.97,3.26,-4.10,
17:58:51:796,-12.40,-11.09,-2.85,-2.97,3.26,-4.10,
17:58:51:799,-12.40,-11.09,-2.85,-3.04,3.25,-4.00,
17:58:51:801,-12.40,-11.09,-2.85,-3.09,3.31,-4.05,
17:58:51:803,-12.14,-9.27,-3.37,-3.09,3.31,-4.05,
17:58:51:804,-12.14,-9.27,-3.37,-3.13,3.51,-4.25,
17:58:51:806,-13.05,-7.13,-3.84,-3.13,3.51,-4.25,
17:58:51:809,-16.05,-3.96,-3.73,-3.13,3.51,-4.25,
17:58:51:811,-16.05,-3.96,-3.73,-3.17,3.86,-4.58,
17:58:51:814,-16.05,-3.96,-3.73,-3.19,4.36,-4.96,
17:58:51:818,-21.39,1.21,-2.33,-3.19,4.36,-4.96,
17:58:51:819,-28.55,8.57,0.35,-3.19,4.36,-4.96,
17:58:51:820,-28.55,8.57,0.35,-3.14,4.96,-5.26,
17:58:51:823,-28.55,8.57,0.35,-2.97,5.60,-5.36,
17:58:51:825,-31.59,17.35,3.73,-2.97,5.60,-5.36,
17:58:51:827,-31.48,25.33,6.90,-2.97,5.60,-5.36,
17:58:51:829,-31.48,25.33,6.90,-2.68,6.20,-5.16,
17:58:51:880,-31.48,25.33,6.90,-2.30,6.61,-4.61,
17:58:51:881,-31.39,32.95,9.31,-2.30,6.61,-4.61,
17:58:51:882,-31.39,32.95,9.31,-1.92,6.68,-3.79,
17:58:51:883,-31.32,34.77,10.27,-1.92,6.68,-3.79,
17:58:51:884,-31.32,34.77,10.27,-1.64,6.28,-2.82,
17:58:51:886,-31.28,34.82,9.44,-1.64,6.28,-2.82,
17:58:51:887,-31.28,34.82,9.44,-1.56,5.42,-1.88,
17:58:51:887,-31.26,34.83,6.81,-1.56,5.42,-1.88,
17:58:51:889,-31.26,34.83,6.81,-1.75,4.21,-1.13,
17:58:51:891,-31.25,34.81,3.00,-1.75,4.21,-1.13,
17:58:51:892,-31.23,34.77,-1.23,-1.75,4.21,-1.13,
17:58:51:893,-31.23,34.77,-1.23,-2.23,2.84,-0.62,
17:58:51:895,-31.23,34.77,-1.23,-2.95,1.52,-0.27,
17:58:51:896,-31.20,34.70,-4.07,-2.95,1.52,-0.27,
17:58:51:897,-31.20,34.70,-4.07,-3.76,0.35,0.10,
17:58:51:897,-31.17,34.04,-5.27,-3.76,0.35,0.10,
17:58:51:899,-31.14,30.43,-6.15,-3.76,0.35,0.10,
17:58:51:900,-31.14,30.43,-6.15,-4.55,-0.60,0.64,
17:58:51:901,-26.93,26.33,-6.45,-4.55,-0.60,0.64,
17:58:51:901,-26.93,26.33,-6.45,-5.26,-1.23,1.26,
17:58:51:902,-26.93,26.33,-6.45,-5.90,-1.56,1.85,
17:58:51:904,-19.83,21.91,-5.70,-5.90,-1.56,1.85,
17:58:51:906,-19.83,21.91,-5.70,-6.41,-1.69,2.33,
17:58:51:907,-13.21,17.34,-3.95,-6.41,-1.69,2.33,
17:58:51:909,-13.21,17.34,-3.95,-6.74,-1.69,2.65,
17:58:51:911,-7.56,12.86,-1.64,-6.74,-1.69,2.65,
17:58:51:912,-7.56,12.86,-1.64,-6.88,-1.58,2.81,
17:58:51:912,-2.91,8.89,0.88,-6.88,-1.58,2.81,
17:58:51:913,-2.91,8.89,0.88,-6.81,-1.39,2.85,
17:58:51:913,0.90,5.59,3.17,-6.81,-1.39,2.85,
17:58:51:914,0.90,5.59,3.17,-6.55,-1.15,2.79,
17:58:51:914,4.95,2.98,4.77,-6.55,-1.15,2.79,
17:58:51:914,4.95,2.98,4.77,-6.17,-0.85,2.57,
17:58:51:915,7.61,0.74,5.88,-6.17,-0.85,2.57,
17:58:51:915,8.90,-0.99,6.43,-6.17,-0.85,2.57,
17:58:51:916,8.90,-0.99,6.43,-5.70,-0.55,2.30,
17:58:51:920,8.90,-0.99,6.43,-5.18,-0.25,2.07,
17:58:51:921,9.23,-2.22,6.31,-5.18,-0.25,2.07,
17:58:51:925,9.23,-2.22,6.31,-4.64,0.05,1.91,
17:58:51:926,9.30,-2.95,5.96,-4.64,0.05,1.91,
17:58:51:930,9.42,-3.36,5.18,-4.64,0.05,1.91,
17:58:51:931,9.42,-3.36,5.18,-4.12,0.32,1.83,
17:58:51:935,9.42,-3.36,5.18,-3.64,0.57,1.80,
17:58:51:936,9.82,-3.67,4.23,-3.64,0.57,1.80,
17:58:51:938,10.58,-3.95,3.17,-3.64,0.57,1.80,
17:58:51:938,10.58,-3.95,3.17,-3.24,0.83,1.77,
17:58:51:946,10.58,-3.95,3.17,-2.93,1.08,1.71,
17:58:51:947,11.29,-4.25,2.26,-2.93,1.08,1.71,
17:58:51:947,11.29,-4.25,2.26,-2.71,1.28,1.61,
17:58:51:948,11.62,-4.60,1.41,-2.71,1.28,1.61,
17:58:51:957,11.60,-4.96,1.01,-2.71,1.28,1.61,
17:58:51:959,11.60,-4.96,1.01,-2.56,1.43,1.49,
17:58:51:960,11.60,-4.96,1.01,-2.47,1.51,1.39,
17:58:51:963,11.59,-5.31,0.78,-2.47,1.51,1.39,
17:58:51:964,11.59,-5.31,0.78,-2.40,1.55,1.30,
17:58:51:965,11.89,-5.64,0.82,-2.40,1.55,1.30,
17:58:51:969,11.89,-5.64,0.82,-2.35,1.53,1.21,
17:58:51:970,12.60,-6.01,1.18,-2.35,1.53,1.21,
17:58:51:973,12.60,-6.01,1.18,-2.31,1.46,1.11,
17:58:51:974,13.52,-6.34,1.72,-2.31,1.46,1.11,
17:58:51:977,13.52,-6.34,1.72,-2.26,1.37,0.98,
17:58:51:978,14.36,-6.58,2.24,-2.26,1.37,0.98,
17:58:51:983,14.36,-6.58,2.24,-2.19,1.25,0.81,
17:58:51:984,14.95,-6.62,2.60,-2.19,1.25,0.81,
17:58:51:988,14.95,-6.62,2.60,-2.12,1.12,0.63,
17:58:51:989,15.18,-6.40,2.77,-2.12,1.12,0.63,
17:58:51:991,15.18,-6.40,2.77,-2.05,0.99,0.45,
17:58:51:992,15.19,-6.12,2.72,-2.05,0.99,0.45,
17:58:51:998,14.96,-5.76,2.56,-2.05,0.99,0.45,
17:58:51:999,14.96,-5.76,2.56,-2.00,0.84,0.29,
17:58:52:001,14.63,-5.34,2.36,-2.00,0.84,0.29,
17:58:52:001,14.63,-5.34,2.36,-1.96,0.69,0.16,
17:58:52:008,14.63,-5.34,2.36,-1.95,0.51,0.07,
17:58:52:009,14.32,-4.81,2.18,-1.95,0.51,0.07,
17:58:52:011,14.11,-4.21,2.01,-1.95,0.51,0.07,
17:58:52:011,14.11,-4.21,2.01,-1.97,0.31,0.03,
17:58:52:019,14.03,-3.64,1.88,-1.97,0.31,0.03,
17:58:52:020,14.03,-3.64,1.88,-2.01,0.08,0.02,
17:58:52:023,14.03,-3.64,1.88,-2.07,-0.16,0.04,
17:58:52:025,14.01,-3.12,1.87,-2.07,-0.16,0.04,
17:58:52:030,14.00,-2.64,2.02,-2.07,-0.16,0.04,
17:58:52:031,14.00,-2.64,2.02,-2.14,-0.42,0.09,
17:58:52:032,14.04,-2.22,2.30,-2.14,-0.42,0.09,
17:58:52:033,14.04,-2.22,2.30,-2.21,-0.68,0.17,
17:58:52:038,14.10,-1.84,2.63,-2.21,-0.68,0.17,
17:58:52:040,14.10,-1.84,2.63,-2.25,-0.94,0.26,
17:58:52:041,14.10,-1.84,2.63,-2.28,-1.19,0.36,
17:58:52:043,14.20,-1.52,2.94,-2.28,-1.19,0.36,
17:58:52:047,14.20,-1.52,2.94,-2.28,-1.44,0.45,
17:58:52:050,14.37,-1.28,3.15,-2.28,-1.44,0.45,
17:58:52:052,14.56,-1.13,3.45,-2.28,-1.44,0.45,
17:58:52:053,14.56,-1.13,3.45,-2.27,-1.68,0.54,
17:58:52:056,14.56,-1.13,3.45,-2.24,-1.91,0.61,
17:58:52:057,14.73,-1.03,3.50,-2.24,-1.91,0.61,
17:58:52:059,14.75,-1.02,3.72,-2.24,-1.91,0.61,
17:58:52:060,14.75,-1.02,3.72,-2.19,-2.13,0.67,
17:58:52:064,14.75,-1.02,3.72,-2.10,-2.32,0.71,
17:58:52:065,14.62,-1.02,4.01,-2.10,-2.32,0.71,
17:58:52:069,14.62,-1.02,4.01,-1.98,-2.48,0.74,
17:58:52:070,14.36,-1.01,4.37,-1.98,-2.48,0.74,
17:58:52:106,14.09,-1.01,4.77,-1.98,-2.48,0.74,
17:58:52:108,14.09,-1.01,4.77,-1.83,-2.61,0.76,
17:58:52:109,14.09,-1.01,4.77,-1.64,-2.71,0.77,
17:58:52:109,13.75,-1.09,5.19,-1.64,-2.71,0.77,
17:58:52:110,13.75,-1.09,5.19,-1.42,-2.80,0.77,
17:58:52:111,13.34,-1.27,5.55,-1.42,-2.80,0.77,
17:58:52:112,13.34,-1.27,5.55,-1.17,-2.87,0.76,
17:58:52:113,12.83,-1.55,5.80,-1.17,-2.87,0.76,
17:58:52:113,12.83,-1.55,5.80,-0.90,-2.94,0.73,
17:58:52:114,12.22,-1.92,6.03,-0.90,-2.94,0.73,
17:58:52:115,12.22,-1.92,6.03,-0.62,-3.00,0.67,
17:58:52:115,11.55,-2.23,6.23,-0.62,-3.00,0.67,
17:58:52:116,11.55,-2.23,6.23,-0.32,-3.06,0.61,
17:58:52:117,10.72,-2.48,6.60,-0.32,-3.06,0.61,
17:58:52:118,10.72,-2.48,6.60,-0.01,-3.14,0.53,
17:58:52:118,9.83,-2.78,6.97,-0.01,-3.14,0.53,
17:58:52:119,9.83,-2.78,6.97,0.32,-3.23,0.46,
17:58:52:120,9.00,-3.16,7.31,0.32,-3.23,0.46,
17:58:52:120,9.00,-3.16,7.31,0.67,-3.32,0.37,
17:58:52:121,8.15,-3.36,7.81,0.67,-3.32,0.37,
17:58:52:123,8.15,-3.36,7.81,1.05,-3.41,0.27,
17:58:52:123,7.35,-3.34,8.46,1.05,-3.41,0.27,
17:58:52:152,6.63,-3.08,9.03,1.05,-3.41,0.27,
17:58:52:153,6.63,-3.08,9.03,1.46,-3.49,0.18,
17:58:52:154,6.63,-3.08,9.03,1.89,-3.56,0.09,
17:58:52:159,5.68,-2.20,9.52,1.89,-3.56,0.09,
17:58:52:162,4.49,-0.81,10.15,1.89,-3.56,0.09,
17:58:52:163,4.49,-0.81,10.15,2.35,-3.59,0.03,
17:58:52:167,3.47,0.95,10.75,2.35,-3.59,0.03,
17:58:52:168,3.47,0.95,10.75,2.83,-3.58,0.01,
17:58:52:169,2.16,2.94,11.18,2.83,-3.58,0.01,
17:58:52:171,2.16,2.94,11.18,3.32,-3.53,0.06,
17:58:52:173,2.16,2.94,11.18,3.81,-3.39,0.21,
17:58:52:174,0.37,4.94,10.86,3.81,-3.39,0.21,
17:58:52:175,0.37,4.94,10.86,4.26,-3.13,0.44,
17:58:52:176,-0.82,6.44,10.45,4.26,-3.13,0.44,
17:58:52:177,-0.82,6.44,10.45,4.65,-2.74,0.71,
17:58:52:178,-0.95,7.15,10.02,4.65,-2.74,0.71,
17:58:52:179,-0.13,7.54,10.08,4.65,-2.74,0.71,
17:58:52:180,-0.13,7.54,10.08,4.97,-2.24,0.93,
17:58:52:181,1.20,8.44,10.92,4.97,-2.24,0.93,
17:58:52:182,1.20,8.44,10.92,5.23,-1.67,0.96,
17:58:52:182,1.82,10.29,12.21,5.23,-1.67,0.96,
17:58:52:183,1.82,10.29,12.21,5.46,-1.07,0.74,
17:58:52:184,0.20,13.13,13.32,5.46,-1.07,0.74,
17:58:52:185,0.20,13.13,13.32,5.70,-0.42,0.29,
17:58:52:187,0.20,13.13,13.32,5.92,0.26,-0.29,
17:58:52:187,-4.64,16.26,13.56,5.92,0.26,-0.29,
17:58:52:191,-12.64,18.61,12.70,5.92,0.26,-0.29,
17:58:52:192,-12.64,18.61,12.70,6.07,0.93,-0.83,
17:58:52:195,-21.90,20.35,11.57,6.07,0.93,-0.83,
17:58:52:196,-21.90,20.35,11.57,6.05,1.45,-1.20,
17:58:52:200,-21.90,20.35,11.57,5.84,1.68,-1.31,
17:58:52:201,-30.36,22.29,10.99,5.84,1.68,-1.31,
17:58:52:205,-34.22,24.28,10.43,5.84,1.68,-1.31,
17:58:52:206,-34.22,24.28,10.43,5.46,1.49,-1.11,
17:58:52:210,-34.22,24.28,10.43,4.93,0.90,-0.65,
17:58:52:211,-34.15,25.39,9.20,4.93,0.90,-0.65,
17:58:52:215,-34.15,25.39,9.20,4.27,0.03,-0.02,
17:58:52:216,-34.10,25.14,7.55,4.27,0.03,-0.02,
17:58:52:220,-34.09,23.08,5.83,4.27,0.03,-0.02,
17:58:52:220,-34.09,23.08,5.83,3.49,-0.99,0.67,
17:58:52:224,-34.09,23.08,5.83,2.64,-2.07,1.31,
17:58:52:225,-34.11,19.40,4.54,2.64,-2.07,1.31,
17:58:52:229,-34.11,19.40,4.54,1.79,-3.16,1.84,
17:58:52:230,-33.90,14.87,3.63,1.79,-3.16,1.84,
17:58:52:234,-33.90,14.87,3.63,1.02,-4.16,2.20,
17:58:52:236,-28.11,10.21,3.39,1.02,-4.16,2.20,
17:58:52:239,-28.11,10.21,3.39,0.39,-5.02,2.39,
17:58:52:240,-21.92,5.88,3.54,0.39,-5.02,2.39,
17:58:52:244,-15.98,1.99,3.62,0.39,-5.02,2.39,
17:58:52:246,-15.98,1.99,3.62,-0.07,-5.69,2.40,
17:58:52:249,-15.98,1.99,3.62,-0.35,-6.15,2.28,
17:58:52:249,-10.68,-1.36,3.38,-0.35,-6.15,2.28,
17:58:52:253,-10.68,-1.36,3.38,-0.46,-6.38,2.04,
17:58:52:254,-6.29,-4.15,3.18,-0.46,-6.38,2.04,
17:58:52:259,-6.29,-4.15,3.18,-0.41,-6.38,1.75,
17:58:52:260,-2.83,-6.29,2.64,-0.41,-6.38,1.75,
17:58:52:263,0.01,-7.96,2.02,-0.41,-6.38,1.75,
17:58:52:264,0.01,-7.96,2.02,-0.21,-6.14,1.42,
17:58:52:269,2.13,-9.15,1.39,-0.21,-6.14,1.42,
17:58:52:269,2.13,-9.15,1.39,0.11,-5.69,1.09,
17:58:52:274,2.13,-9.15,1.39,0.53,-5.05,0.75,
17:58:52:275,3.72,-10.10,0.76,0.53,-5.05,0.75,
17:58:52:280,3.72,-10.10,0.76,1.01,-4.28,0.41,
17:58:52:282,4.86,-10.86,0.03,1.01,-4.28,0.41,
17:58:52:282,5.52,-11.37,-0.61,1.01,-4.28,0.41,
17:58:52:283,5.52,-11.37,-0.61,1.50,-3.45,0.08,
17:58:52:290,5.49,-11.78,-0.92,1.50,-3.45,0.08,
17:58:52:291,5.49,-11.78,-0.92,1.98,-2.63,-0.23,
17:58:52:293,5.06,-12.26,-0.82,1.98,-2.63,-0.23,
17:58:52:293,5.06,-12.26,-0.82,2.44,-1.88,-0.50,
17:58:52:302,4.76,-12.94,-0.46,2.44,-1.88,-0.50,
17:58:52:304,4.76,-12.94,-0.46,2.87,-1.24,-0.71,
17:58:52:306,4.76,-12.94,-0.46,3.28,-0.72,-0.89,
17:58:52:308,4.79,-13.82,-0.04,3.28,-0.72,-0.89,
17:58:52:310,4.79,-13.82,-0.04,3.64,-0.37,-1.06,
17:58:52:312,5.06,-14.86,0.23,3.64,-0.37,-1.06,
17:58:52:313,5.06,-14.86,0.23,3.94,-0.19,-1.25,
17:58:52:314,5.05,-15.89,0.24,3.94,-0.19,-1.25,
17:58:52:354,5.05,-15.89,0.24,4.16,-0.15,-1.45,
17:58:52:354,4.41,-16.69,-0.02,4.16,-0.15,-1.45,
17:58:52:356,3.31,-17.26,-0.44,4.16,-0.15,-1.45,
17:58:52:356,3.31,-17.26,-0.44,4.31,-0.21,-1.64,
17:58:52:357,2.01,-17.70,-1.03,4.31,-0.21,-1.64,
17:58:52:357,2.01,-17.70,-1.03,4.39,-0.35,-1.78,
17:58:52:358,2.01,-17.70,-1.03,4.41,-0.55,-1.86,
17:58:52:358,0.70,-18.05,-1.74,4.41,-0.55,-1.86,
17:58:52:359,-0.41,-18.41,-2.59,4.41,-0.55,-1.86,
17:58:52:359,-0.41,-18.41,-2.59,4.38,-0.77,-1.88,
17:58:52:360,-1.10,-18.80,-3.44,4.38,-0.77,-1.88,
17:58:52:360,-1.10,-18.80,-3.44,4.30,-0.98,-1.84,
17:58:52:361,-1.10,-18.80,-3.44,4.18,-1.18,-1.76,
17:58:52:361,-1.28,-19.41,-4.37,4.18,-1.18,-1.76,
17:58:52:362,-1.28,-19.41,-4.37,4.03,-1.37,-1.68,
17:58:52:362,-0.97,-20.20,-5.36,4.03,-1.37,-1.68,
17:58:52:363,-0.97,-20.20,-5.36,3.83,-1.52,-1.62,
17:58:52:363,-0.30,-21.08,-6.33,3.83,-1.52,-1.62,
17:58:52:364,0.56,-21.85,-7.21,3.83,-1.52,-1.62,
17:58:52:364,0.56,-21.85,-7.21,3.60,-1.62,-1.60,
17:58:52:365,1.38,-22.42,-7.91,3.60,-1.62,-1.60,
17:58:52:366,1.38,-22.42,-7.91,3.34,-1.67,-1.61,
17:58:52:370,1.38,-22.42,-7.91,3.07,-1.66,-1.66,
17:58:52:371,2.13,-22.79,-8.41,3.07,-1.66,-1.66,
17:58:52:375,2.88,-22.93,-8.79,3.07,-1.66,-1.66,
17:58:52:375,2.88,-22.93,-8.79,2.82,-1.60,-1.72,
17:58:52:384,3.71,-22.96,-9.06,2.82,-1.60,-1.72,
17:58:52:385,3.71,-22.96,-9.06,2.58,-1.48,-1.80,
17:58:52:386,3.71,-22.96,-9.06,2.34,-1.32,-1.88,
17:58:52:646,3.71,-22.96,-9.06,2.12,-1.13,-1.99,
17:58:52:649,3.71,-22.96,-9.06,1.89,-0.93,-2.12,
17:58:52:651,3.71,-22.96,-9.06,1.64,-0.72,-2.29,
17:58:52:652,3.71,-22.96,-9.06,1.35,-0.49,-2.50,
17:58:52:653,3.71,-22.96,-9.06,1.02,-0.23,-2.76,
17:58:52:654,3.71,-22.96,-9.06,0.63,0.04,-3.06,
17:58:52:655,3.71,-22.96,-9.06,0.21,0.33,-3.39,
17:58:52:656,3.71,-22.96,-9.06,-0.24,0.65,-3.70,
17:58:52:657,3.71,-22.96,-9.06,-0.70,0.97,-3.98,
17:58:52:658,3.71,-22.96,-9.06,-1.14,1.28,-4.19,
17:58:52:659,3.71,-22.96,-9.06,-1.54,1.57,-4.33,
17:58:52:660,3.71,-22.96,-9.06,-1.88,1.83,-4.42,
17:58:52:661,3.71,-22.96,-9.06,-2.18,2.06,-4.46,
17:58:52:662,3.71,-22.96,-9.06,-2.42,2.28,-4.47,
17:58:52:663,3.71,-22.96,-9.06,-2.61,2.46,-4.43,
17:58:52:664,3.71,-22.96,-9.06,-2.74,2.59,-4.35,
17:58:52:664,3.71,-22.96,-9.06,-2.81,2.71,-4.23,
17:58:52:665,3.71,-22.96,-9.06,-2.84,2.78,-4.10,
17:58:52:666,3.71,-22.96,-9.06,-2.83,2.83,-3.99,
17:58:52:667,3.71,-22.96,-9.06,-2.80,2.84,-3.94,
17:58:52:668,3.71,-22.96,-9.06,-2.75,2.81,-3.97,
17:58:52:669,3.71,-22.96,-9.06,-2.71,2.80,-4.12,
17:58:52:670,3.71,-22.96,-9.06,-2.74,2.86,-4.39,
17:58:52:670,3.71,-22.96,-9.06,-2.87,3.02,-4.76,
17:58:52:671,3.71,-22.96,-9.06,-3.06,3.28,-5.15,
17:58:52:673,3.71,-22.96,-9.06,-3.28,3.59,-5.42,
17:58:52:674,3.71,-22.96,-9.06,-3.46,3.88,-5.46,
17:58:52:675,3.71,-22.96,-9.06,-3.55,4.11,-5.22,
17:58:52:676,3.71,-22.96,-9.06,-3.59,4.23,-4.69,
17:58:52:676,3.71,-22.96,-9.06,-3.62,4.21,-3.97,
17:58:52:677,3.71,-22.96,-9.06,-3.72,3.97,-3.16,
17:58:52:677,3.71,-22.96,-9.06,-3.93,3.47,-2.35,
17:58:52:677,3.71,-22.96,-9.06,-4.24,2.72,-1.58,
17:58:52:678,3.71,-22.96,-9.06,-4.63,1.80,-0.89,
17:58:52:678,3.71,-22.96,-9.06,-5.09,0.81,-0.27,
17:58:52:679,3.71,-22.96,-9.06,-5.57,-0.09,0.29,
17:58:52:679,3.71,-22.96,-9.06,-6.00,-0.83,0.82,
17:58:52:679,3.71,-22.96,-9.06,-6.34,-1.38,1.30,
17:58:52:680,3.71,-22.96,-9.06,-6.54,-1.81,1.71,
17:58:52:680,3.71,-22.96,-9.06,-6.57,-2.12,2.03,
17:58:52:680,3.71,-22.96,-9.06,-6.44,-2.30,2.24,
17:58:52:681,3.71,-22.96,-9.06,-6.15,-2.39,2.34,
17:58:52:681,3.71,-22.96,-9.06,-5.73,-2.36,2.35,
17:58:52:682,3.71,-22.96,-9.06,-5.22,-2.23,2.30,
17:58:52:682,3.71,-22.96,-9.06,-4.65,-2.01,2.22,
17:58:52:682,3.71,-22.96,-9.06,-4.06,-1.70,2.10,
17:58:52:683,3.71,-22.96,-9.06,-3.47,-1.34,1.97,
17:58:52:683,3.71,-22.96,-9.06,-2.92,-0.95,1.81,
17:58:52:684,3.71,-22.96,-9.06,-2.44,-0.55,1.61,
17:58:52:684,3.71,-22.96,-9.06,-2.00,-0.22,1.46,
17:58:52:684,3.71,-22.96,-9.06,-1.58,0.07,1.40,
17:58:52:685,3.71,-22.96,-9.06,-1.23,0.35,1.35,
17:58:52:685,3.71,-22.96,-9.06,-0.95,0.56,1.28,
17:58:52:685,4.64,-22.96,-9.29,-0.95,0.56,1.28,
17:58:52:686,4.71,-22.88,-9.23,-0.95,0.56,1.28,
17:58:52:686,5.69,-22.95,-9.51,-0.95,0.56,1.28,
17:58:52:687,6.71,-23.20,-9.90,-0.95,0.56,1.28,
17:58:52:687,7.54,-23.67,-10.56,-0.95,0.56,1.28,
17:58:52:687,8.14,-24.27,-11.35,-0.95,0.56,1.28,
17:58:52:688,8.44,-24.77,-12.07,-0.95,0.56,1.28,
17:58:52:688,8.32,-25.08,-12.55,-0.95,0.56,1.28,
17:58:52:689,7.48,-25.06,-12.75,-0.95,0.56,1.28,
17:58:52:689,5.84,-24.68,-12.45,-0.95,0.56,1.28,
17:58:52:690,3.87,-24.07,-11.62,-0.95,0.56,1.28,
17:58:52:690,1.75,-23.44,-10.34,-0.95,0.56,1.28,
17:58:52:691,-0.17,-22.78,-8.79,-0.95,0.56,1.28,
17:58:52:691,-1.80,-22.03,-7.12,-0.95,0.56,1.28,
17:58:52:692,-3.39,-21.18,-5.61,-0.95,0.56,1.28,
17:58:52:692,-4.96,-20.18,-4.35,-0.95,0.56,1.28,
17:58:52:693,-6.13,-19.07,-2.97,-0.95,0.56,1.28,
17:58:52:693,-7.05,-17.89,-1.66,-0.95,0.56,1.28,
17:59:10:433,-7.75,-16.68,-0.66,-0.95,0.56,1.28,
17:59:10:435,-8.07,-15.54,0.07,-0.95,0.56,1.28,
17:59:10:435,-8.17,-14.37,0.45,-0.95,0.56,1.28,
17:59:10:436,-8.32,-12.94,0.61,-0.95,0.56,1.28,
17:59:10:436,-8.53,-11.27,0.20,-0.95,0.56,1.28,
17:59:10:437,-9.59,-9.41,-0.97,-0.95,0.56,1.28,
