
time,ax,ay,az,wx,wy,wz,
17:41:58:649,4.77,-11.79,-8.53,-0.93,1.05,4.17,
17:41:58:651,4.77,-11.79,-8.53,-1.43,1.09,4.10,
17:41:58:657,4.77,-11.79,-8.53,-2.07,1.49,4.20,
17:41:58:659,4.00,-10.67,-12.96,-2.07,1.49,4.20,
17:41:58:660,3.74,-9.89,-15.42,-2.07,1.49,4.20,
17:41:58:661,3.74,-9.89,-15.42,-2.80,2.24,4.48,
17:41:58:970,3.70,-9.78,-15.49,-2.80,2.24,4.48,
17:41:58:973,5.07,-9.22,-15.30,-2.80,2.24,4.48,
17:41:58:975,8.88,-9.06,-12.17,-2.80,2.24,4.48,
17:41:58:976,13.90,-8.53,-6.72,-2.80,2.24,4.48,
17:41:58:977,19.83,-7.56,-0.16,-2.80,2.24,4.48,
17:41:58:979,27.55,-7.37,4.42,-2.80,2.24,4.48,
17:41:59:355,31.42,-7.18,8.51,-2.80,2.24,4.48,
17:41:59:356,31.47,-6.57,10.64,-2.80,2.24,4.48,
17:41:59:357,31.53,-6.01,9.59,-2.80,2.24,4.48,
17:41:59:358,31.61,-4.91,6.56,-2.80,2.24,4.48,
17:41:59:359,31.77,-3.16,1.82,-2.80,2.24,4.48,
17:41:59:360,31.79,-1.35,-4.27,-2.80,2.24,4.48,
17:41:59:362,31.86,0.57,-10.75,-2.80,2.24,4.48,
17:41:59:363,31.90,2.60,-16.98,-2.80,2.24,4.48,
17:41:59:364,31.91,4.79,-21.98,-2.80,2.24,4.48,
17:41:59:372,31.89,6.32,-25.17,-2.80,2.24,4.48,
17:41:59:373,30.67,7.14,-26.74,-2.80,2.24,4.48,
17:41:59:374,23.89,7.75,-25.94,-2.80,2.24,4.48,
17:41:59:375,17.55,7.78,-23.60,-2.80,2.24,4.48,
17:41:59:376,11.70,7.67,-20.14,-2.80,2.24,4.48,
17:41:59:378,6.20,7.56,-16.29,-2.80,2.24,4.48,
17:41:59:378,1.24,7.57,-12.21,-2.80,2.24,4.48,
17:41:59:381,-3.19,7.58,-8.11,-2.80,2.24,4.48,
17:41:59:382,-6.94,7.73,-4.09,-2.80,2.24,4.48,
17:41:59:383,-9.88,7.93,-0.51,-2.80,2.24,4.48,
17:41:59:383,-12.01,8.15,2.36,-2.80,2.24,4.48,
17:41:59:384,-13.30,8.22,4.59,-2.80,2.24,4.48,
17:41:59:385,-13.90,8.21,6.14,-2.80,2.24,4.48,
17:41:59:386,-14.03,8.16,7.12,-2.80,2.24,4.48,
17:41:59:387,-13.72,8.14,7.57,-2.80,2.24,4.48,
17:41:59:387,-13.29,8.22,7.61,-2.80,2.24,4.48,
17:41:59:388,-12.93,8.35,7.42,-2.80,2.24,4.48,
17:41:59:388,-12.51,8.54,7.11,-2.80,2.24,4.48,
17:41:59:390,-11.89,8.71,6.81,-2.80,2.24,4.48,
17:41:59:391,-11.13,8.89,6.48,-2.80,2.24,4.48,
17:41:59:391,-10.29,9.08,6.28,-2.80,2.24,4.48,
17:41:59:392,-9.59,9.37,6.14,-2.80,2.24,4.48,
17:41:59:393,-9.06,9.74,6.02,-2.80,2.24,4.48,
17:41:59:393,-8.60,10.13,5.91,-2.80,2.24,4.48,
17:41:59:393,-8.24,10.47,5.77,-2.80,2.24,4.48,
17:41:59:394,-8.02,10.78,5.48,-2.80,2.24,4.48,
17:41:59:394,-7.97,11.06,5.17,-2.80,2.24,4.48,
17:41:59:394,-8.06,11.29,4.88,-2.80,2.24,4.48,
17:41:59:395,-8.31,11.52,4.56,-2.80,2.24,4.48,
17:41:59:395,-8.81,11.79,4.25,-2.80,2.24,4.48,
17:41:59:395,-9.40,12.02,3.84,-2.80,2.24,4.48,
17:41:59:396,-9.85,12.12,3.49,-2.80,2.24,4.48,
17:41:59:396,-10.03,12.18,3.29,-2.80,2.24,4.48,
17:41:59:396,-9.99,12.19,3.11,-2.80,2.24,4.48,
17:41:59:397,-9.81,12.21,2.90,-2.80,2.24,4.48,
17:41:59:397,-9.34,12.06,2.45,-2.80,2.24,4.48,
17:41:59:397,-8.69,11.92,1.79,-2.80,2.24,4.48,
17:41:59:398,-8.41,12.81,2.58,-2.80,2.24,4.48,
17:41:59:398,-7.59,13.47,2.82,-2.80,2.24,4.48,
17:41:59:398,-6.33,13.90,3.03,-2.80,2.24,4.48,
17:41:59:399,-4.89,14.22,3.50,-2.80,2.24,4.48,
17:41:59:399,-2.99,14.23,3.43,-2.80,2.24,4.48,
17:41:59:400,-2.99,14.23,3.43,-3.57,3.16,4.93,
17:41:59:400,-2.99,14.23,3.43,-4.28,3.94,5.41,
17:41:59:400,-2.99,14.23,3.43,-4.82,4.34,5.79,
17:41:59:401,-2.99,14.23,3.43,-5.08,4.23,6.03,
17:41:59:401,-2.99,14.23,3.43,-5.04,3.52,6.14,
17:41:59:401,-2.99,14.23,3.43,-4.74,2.28,6.11,
17:41:59:401,-2.99,14.23,3.43,-4.19,0.73,5.96,
17:41:59:402,-2.99,14.23,3.43,-3.44,-0.79,5.67,
17:41:59:403,-2.99,14.23,3.43,-2.58,-2.02,5.27,
17:41:59:403,-2.99,14.23,3.43,-1.74,-2.80,4.76,
17:41:59:403,-2.99,14.23,3.43,-1.02,-3.13,4.16,
17:41:59:404,-2.99,14.23,3.43,-0.53,-3.05,3.45,
17:41:59:404,-2.99,14.23,3.43,-0.32,-2.64,2.69,
17:41:59:404,-2.99,14.23,3.43,-0.41,-1.96,1.92,
17:41:59:405,-2.99,14.23,3.43,-0.77,-1.10,1.22,
17:41:59:405,-2.99,14.23,3.43,-1.33,-0.14,0.62,
17:41:59:406,-2.99,14.23,3.43,-1.99,0.85,0.15,
17:41:59:406,-2.99,14.23,3.43,-2.66,1.78,-0.20,
17:41:59:406,-2.99,14.23,3.43,-3.30,2.53,-0.43,
17:41:59:407,-2.99,14.23,3.43,-3.85,3.09,-0.54,
17:41:59:407,-2.99,14.23,3.43,-4.28,3.46,-0.57,
17:41:59:407,-2.99,14.23,3.43,-4.58,3.64,-0.50,
17:41:59:408,-2.99,14.23,3.43,-4.75,3.62,-0.36,
17:41:59:408,-2.99,14.23,3.43,-4.80,3.39,-0.17,
17:41:59:408,-2.99,14.23,3.43,-4.74,2.99,0.06,
17:41:59:409,-2.99,14.23,3.43,-4.59,2.47,0.30,
17:41:59:409,-2.99,14.23,3.43,-4.38,1.88,0.54,
17:41:59:409,-2.99,14.23,3.43,-4.13,1.25,0.76,
17:41:59:410,-2.99,14.23,3.43,-3.86,0.65,0.94,
17:41:59:410,-2.99,14.23,3.43,-3.57,0.11,1.09,
17:41:59:410,-2.99,14.23,3.43,-3.29,-0.35,1.21,
17:41:59:411,-2.99,14.23,3.43,-3.03,-0.72,1.31,
17:41:59:411,-2.99,14.23,3.43,-2.77,-0.98,1.39,
17:41:59:411,-2.99,14.23,3.43,-2.54,-1.14,1.44,
17:41:59:412,-2.99,14.23,3.43,-2.31,-1.23,1.44,
17:41:59:412,-2.99,14.23,3.43,-2.10,-1.25,1.40,
17:41:59:413,-2.99,14.23,3.43,-1.90,-1.24,1.31,
17:41:59:413,-2.99,14.23,3.43,-1.71,-1.20,1.18,
17:41:59:413,-2.99,14.23,3.43,-1.53,-1.16,1.03,
17:41:59:414,-2.99,14.23,3.43,-1.36,-1.10,0.84,
17:41:59:414,-2.99,14.23,3.43,-1.21,-1.05,0.62,
17:41:59:415,-2.99,14.23,3.43,-1.08,-0.98,0.39,
17:41:59:415,-2.99,14.23,3.43,-0.98,-0.91,0.15,
17:41:59:415,-2.99,14.23,3.43,-0.89,-0.85,-0.09,
17:41:59:416,-2.99,14.23,3.43,-0.83,-0.77,-0.32,
17:41:59:416,-2.99,14.23,3.43,-0.80,-0.69,-0.51,
17:41:59:416,-2.99,14.23,3.43,-0.78,-0.60,-0.69,
17:41:59:417,-2.99,14.23,3.43,-0.78,-0.49,-0.84,
17:41:59:417,-2.99,14.23,3.43,-0.78,-0.38,-0.98,
17:41:59:446,-2.99,14.23,3.43,-0.80,-0.28,-1.11,
17:41:59:447,-2.99,14.23,3.43,-0.86,-0.23,-1.22,
17:41:59:447,-2.99,14.23,3.43,-0.94,-0.20,-1.34,
17:41:59:447,-2.99,14.23,3.43,-0.99,-0.16,-1.45,
17:41:59:448,-2.99,14.23,3.43,-1.03,-0.16,-1.57,
17:41:59:448,-2.99,14.23,3.43,-1.07,-0.23,-1.69,
17:41:59:449,-2.99,14.23,3.43,-1.11,-0.35,-1.84,
17:41:59:449,-2.99,14.23,3.43,-1.17,-0.51,-2.02,
17:41:59:450,-2.99,14.23,3.43,-1.23,-0.69,-2.24,
17:41:59:450,-2.99,14.23,3.43,-1.27,-0.85,-2.49,
17:41:59:450,-2.99,14.23,3.43,-1.31,-0.96,-2.80,
17:41:59:451,-2.99,14.23,3.43,-1.34,-0.95,-3.16,
17:41:59:451,-2.99,14.23,3.43,-1.39,-0.73,-3.56,
17:41:59:452,-2.99,14.23,3.43,-1.44,-0.26,-3.99,
17:41:59:452,-0.66,14.30,3.48,-1.44,-0.26,-3.99,
17:41:59:453,1.87,14.28,3.62,-1.44,-0.26,-3.99,
17:41:59:453,4.86,14.07,3.78,-1.44,-0.26,-3.99,
17:41:59:453,4.86,14.07,3.78,-1.50,0.46,-4.40,
17:41:59:454,8.34,13.67,3.51,-1.50,0.46,-4.40,
17:41:59:454,8.35,13.51,3.53,-1.50,0.46,-4.40,
17:41:59:455,8.35,13.33,3.53,-1.50,0.46,-4.40,
17:41:59:455,17.69,10.73,0.15,-1.50,0.46,-4.40,
17:41:59:456,17.69,10.73,0.15,-1.52,1.40,-4.78,
17:41:59:456,18.34,9.44,0.16,-1.52,1.40,-4.78,
17:41:59:456,18.34,9.44,0.16,-1.47,2.45,-5.11,
17:41:59:457,18.11,8.48,1.00,-1.47,2.45,-5.11,
17:41:59:457,18.11,8.48,1.00,-1.32,3.53,-5.39,
17:41:59:458,17.31,7.91,2.50,-1.32,3.53,-5.39,
17:41:59:458,17.31,7.91,2.50,-1.06,4.49,-5.62,
17:41:59:459,16.26,7.37,4.57,-1.06,4.49,-5.62,
17:41:59:570,16.15,7.13,4.36,-1.06,4.49,-5.62,
17:41:59:572,16.04,6.89,4.15,-1.06,4.49,-5.62,
17:41:59:573,13.48,6.07,9.12,-1.06,4.49,-5.62,
17:41:59:575,12.36,5.91,12.04,-1.06,4.49,-5.62,
17:41:59:576,12.08,5.77,14.61,-1.06,4.49,-5.62,
17:41:59:577,12.68,5.15,16.01,-1.06,4.49,-5.62,
17:41:59:578,13.83,4.47,16.63,-1.06,4.49,-5.62,
17:41:59:579,14.43,3.63,16.36,-1.06,4.49,-5.62,
17:41:59:581,15.30,2.72,14.93,-1.06,4.49,-5.62,
17:41:59:582,16.74,1.49,12.91,-1.06,4.49,-5.62,
17:41:59:583,18.71,-0.28,10.41,-1.06,4.49,-5.62,
17:41:59:584,20.58,-2.07,7.76,-1.06,4.49,-5.62,
17:41:59:585,21.96,-3.42,5.33,-1.06,4.49,-5.62,
17:41:59:586,22.95,-4.42,3.64,-1.06,4.49,-5.62,
17:41:59:587,23.70,-5.14,3.02,-1.06,4.49,-5.62,
17:41:59:587,24.63,-6.34,3.04,-1.06,4.49,-5.62,
17:41:59:588,26.10,-8.61,3.22,-1.06,4.49,-5.62,
17:41:59:588,27.23,-10.98,3.34,-1.06,4.49,-5.62,
17:41:59:588,27.57,-13.12,2.94,-1.06,4.49,-5.62,
17:41:59:589,26.90,-14.85,2.36,-1.06,4.49,-5.62,
17:41:59:589,24.94,-15.97,1.67,-1.06,4.49,-5.62,
17:41:59:590,21.87,-16.39,1.16,-1.06,4.49,-5.62,
17:41:59:590,17.37,-15.53,0.95,-1.06,4.49,-5.62,
17:41:59:591,12.26,-14.27,0.55,-1.06,4.49,-5.62,
17:41:59:591,7.68,-13.54,0.26,-1.06,4.49,-5.62,
17:41:59:591,3.78,-13.35,0.28,-1.06,4.49,-5.62,
17:41:59:592,0.37,-13.13,0.83,-1.06,4.49,-5.62,
17:41:59:593,-2.57,-12.72,1.81,-1.06,4.49,-5.62,
17:41:59:593,-4.79,-12.34,3.08,-1.06,4.49,-5.62,
17:41:59:593,-6.11,-12.17,4.25,-1.06,4.49,-5.62,
17:41:59:594,-7.41,-12.22,5.22,-1.06,4.49,-5.62,
17:41:59:594,-7.90,-12.54,5.94,-1.06,4.49,-5.62,
17:41:59:595,-8.08,-12.82,6.15,-1.06,4.49,-5.62,
17:41:59:595,-8.23,-13.11,5.76,-1.06,4.49,-5.62,
17:41:59:596,-8.37,-13.40,5.13,-1.06,4.49,-5.62,
17:41:59:596,-8.86,-13.67,4.24,-1.06,4.49,-5.62,
17:41:59:596,-9.46,-13.97,3.25,-1.06,4.49,-5.62,
17:41:59:597,-10.19,-14.16,1.96,-1.06,4.49,-5.62,
17:41:59:598,-10.89,-14.14,0.43,-1.06,4.49,-5.62,
17:41:59:598,-11.31,-13.94,-1.20,-1.06,4.49,-5.62,
17:41:59:599,-11.94,-13.64,-2.69,-1.06,4.49,-5.62,
17:41:59:599,-12.80,-13.32,-3.55,-1.06,4.49,-5.62,
17:41:59:600,-13.60,-13.05,-4.05,-1.06,4.49,-5.62,
17:41:59:601,-14.22,-12.94,-4.30,-1.06,4.49,-5.62,
17:41:59:601,-14.72,-12.94,-4.42,-1.06,4.49,-5.62,
17:41:59:602,-15.06,-12.99,-4.39,-1.06,4.49,-5.62,
17:41:59:603,-15.33,-13.13,-4.21,-1.06,4.49,-5.62,
17:41:59:603,-15.67,-13.29,-4.00,-1.06,4.49,-5.62,
17:41:59:604,-16.04,-13.47,-3.71,-1.06,4.49,-5.62,
17:41:59:604,-16.49,-13.63,-3.39,-1.06,4.49,-5.62,
17:41:59:605,-16.94,-13.77,-3.04,-1.06,4.49,-5.62,
17:41:59:606,-17.16,-14.12,-2.67,-1.06,4.49,-5.62,
17:41:59:606,-17.27,-14.49,-2.43,-1.06,4.49,-5.62,
17:41:59:607,-17.23,-14.89,-2.33,-1.06,4.49,-5.62,
17:41:59:607,-17.06,-15.28,-2.16,-1.06,4.49,-5.62,
17:41:59:608,-16.75,-15.55,-1.92,-1.06,4.49,-5.62,
17:41:59:608,-16.41,-15.65,-1.71,-1.06,4.49,-5.62,
17:41:59:609,-16.41,-15.65,-1.71,-0.69,5.19,-5.79,
17:41:59:609,-16.41,-15.65,-1.71,-0.22,5.54,-5.88,
17:41:59:610,-16.41,-15.65,-1.71,0.35,5.56,-5.86,
17:41:59:610,-16.41,-15.65,-1.71,1.02,5.27,-5.72,
17:41:59:611,-16.41,-15.65,-1.71,1.76,4.69,-5.46,
17:41:59:611,-16.41,-15.65,-1.71,2.50,3.88,-5.16,
17:41:59:612,-16.41,-15.65,-1.71,3.20,2.92,-4.84,
17:41:59:613,-16.41,-15.65,-1.71,3.84,1.97,-4.48,
17:41:59:613,-16.41,-15.65,-1.71,4.39,1.10,-4.09,
17:41:59:614,-16.41,-15.65,-1.71,4.81,0.39,-3.71,
17:41:59:614,-16.41,-15.65,-1.71,5.10,-0.16,-3.37,
17:41:59:615,-16.41,-15.65,-1.71,5.26,-0.48,-3.10,
17:41:59:615,-16.41,-15.65,-1.71,5.31,-0.56,-2.88,
17:41:59:649,-16.41,-15.65,-1.71,5.27,-0.50,-2.70,
17:41:59:650,-16.41,-15.65,-1.71,5.18,-0.40,-2.56,
17:41:59:650,-16.41,-15.65,-1.71,5.05,-0.30,-2.47,
17:41:59:651,-16.41,-15.65,-1.71,4.89,-0.20,-2.50,
17:41:59:651,-16.41,-15.65,-1.71,4.72,-0.05,-2.63,
17:41:59:652,-16.41,-15.65,-1.71,4.54,0.20,-2.87,
17:41:59:653,-16.41,-15.65,-1.71,4.35,0.54,-3.17,
17:41:59:654,-16.41,-15.65,-1.71,4.14,0.96,-3.48,
17:41:59:654,-16.41,-15.65,-1.71,3.93,1.42,-3.75,
17:41:59:655,-16.41,-15.65,-1.71,3.71,1.89,-3.88,
17:41:59:655,-16.41,-15.65,-1.71,3.50,2.37,-3.85,
17:41:59:656,-16.41,-15.65,-1.71,3.30,2.86,-3.69,
17:41:59:656,-16.41,-15.65,-1.71,3.12,3.31,-3.44,
17:41:59:657,-16.41,-15.65,-1.71,2.98,3.68,-3.13,
17:41:59:658,-16.41,-15.65,-1.71,2.87,3.94,-2.79,
17:41:59:658,-16.41,-15.65,-1.71,2.82,4.04,-2.44,
17:41:59:659,-16.41,-15.65,-1.71,2.82,4.01,-2.11,
17:41:59:659,-16.41,-15.65,-1.71,2.87,3.85,-1.79,
17:41:59:660,-16.41,-15.65,-1.71,2.97,3.60,-1.51,
17:41:59:660,-16.41,-15.65,-1.71,3.09,3.28,-1.30,
17:41:59:661,-16.41,-15.65,-1.71,3.21,2.91,-1.15,
17:41:59:662,-16.41,-15.65,-1.71,3.31,2.52,-1.03,
17:41:59:662,-16.41,-15.65,-1.71,3.39,2.11,-0.92,
17:41:59:663,-16.41,-15.65,-1.71,3.43,1.70,-0.80,
17:41:59:663,-16.41,-15.65,-1.71,3.38,1.30,-0.65,
17:41:59:664,-16.41,-15.65,-1.71,3.26,0.97,-0.50,
17:41:59:664,-16.41,-15.65,-1.71,3.07,0.71,-0.37,
17:41:59:665,-16.41,-15.65,-1.71,2.83,0.53,-0.25,
17:41:59:666,-16.41,-15.65,-1.71,2.55,0.40,-0.13,
17:41:59:666,-16.41,-15.65,-1.71,2.25,0.30,0.01,
17:41:59:667,-16.41,-15.65,-1.71,1.93,0.23,0.16,
17:41:59:667,-16.41,-15.65,-1.71,1.61,0.18,0.32,
17:41:59:668,-16.41,-15.65,-1.71,1.30,0.18,0.48,
17:41:59:670,-16.41,-15.65,-1.71,1.00,0.21,0.63,
17:41:59:671,-16.41,-15.65,-1.71,0.73,0.24,0.80,
17:41:59:672,-16.41,-15.65,-1.71,0.47,0.28,0.97,
17:41:59:673,-16.41,-15.65,-1.71,0.22,0.28,1.17,
17:41:59:673,-16.41,-15.65,-1.71,-0.01,0.24,1.40,
17:41:59:673,-16.41,-15.65,-1.71,-0.23,0.19,1.65,
17:41:59:674,-16.41,-15.65,-1.71,-0.43,0.13,1.91,
17:41:59:674,-16.41,-15.65,-1.71,-0.62,0.08,2.19,
17:41:59:675,-16.41,-15.65,-1.71,-0.80,0.02,2.47,
17:41:59:676,-16.41,-15.65,-1.71,-0.98,-0.04,2.76,
17:41:59:676,-16.41,-15.65,-1.71,-1.16,-0.11,3.05,
17:41:59:677,-16.41,-15.65,-1.71,-1.35,-0.19,3.36,
17:41:59:677,-16.41,-15.65,-1.71,-1.55,-0.25,3.70,
17:41:59:678,-16.41,-15.65,-1.71,-1.74,-0.33,4.06,
17:41:59:678,-16.41,-15.65,-1.71,-1.91,-0.40,4.43,
17:41:59:678,-16.41,-15.65,-1.71,-2.05,-0.45,4.80,
17:41:59:679,-16.41,-15.65,-1.71,-2.12,-0.44,5.15,
17:41:59:679,-16.41,-15.65,-1.71,-2.11,-0.36,5.51,
17:41:59:680,-16.41,-15.65,-1.71,-2.00,-0.20,5.91,
17:41:59:680,-16.41,-15.65,-1.71,-1.80,-0.04,6.38,
17:41:59:680,-16.41,-15.65,-1.71,-1.50,0.03,6.88,
17:41:59:681,-16.41,-15.65,-1.71,-1.12,-0.06,7.36,
17:41:59:681,-16.41,-15.65,-1.71,-0.70,-0.41,7.72,
17:41:59:682,-16.41,-15.65,-1.71,-0.23,-1.02,7.92,
17:41:59:682,-16.41,-15.65,-1.71,0.25,-1.85,7.92,
17:41:59:683,-16.41,-15.65,-1.71,0.75,-2.82,7.70,
17:41:59:683,-16.41,-15.65,-1.71,1.22,-3.83,7.37,
17:41:59:684,-16.41,-15.65,-1.71,1.56,-4.73,7.09,
17:41:59:684,-16.41,-15.65,-1.71,1.68,-5.34,6.96,
17:41:59:684,-16.41,-15.65,-1.71,1.51,-5.57,7.00,
17:41:59:685,-16.41,-15.65,-1.71,1.03,-5.38,7.25,
17:41:59:685,-16.41,-15.65,-1.71,0.31,-4.82,7.71,
17:41:59:686,-16.41,-15.65,-1.71,-0.50,-3.99,8.26,
17:41:59:686,-16.41,-15.65,-1.71,-1.33,-3.03,8.79,
17:41:59:687,-16.41,-15.65,-1.71,-2.14,-2.08,9.23,
17:41:59:687,-16.41,-15.65,-1.71,-2.91,-1.15,9.45,
17:41:59:688,-16.41,-15.65,-1.71,-3.66,-0.31,9.38,
17:41:59:688,-16.41,-15.65,-1.71,-4.31,0.43,9.04,
17:41:59:689,-16.41,-15.65,-1.71,-4.79,1.04,8.47,
17:41:59:689,-16.41,-15.65,-1.71,-5.10,1.51,7.73,
17:41:59:689,-16.41,-15.65,-1.71,-5.28,1.85,6.84,
17:41:59:690,-16.41,-15.65,-1.71,-5.36,2.08,5.86,
17:41:59:690,-16.41,-15.65,-1.71,-5.33,2.25,4.82,
17:41:59:690,-16.41,-15.65,-1.71,-5.21,2.41,3.80,
17:41:59:691,-16.41,-15.65,-1.71,-5.00,2.56,2.87,
17:41:59:691,-16.41,-15.65,-1.71,-4.75,2.72,2.10,
17:41:59:692,-16.41,-15.65,-1.71,-4.48,2.87,1.54,
17:41:59:692,-16.41,-15.65,-1.71,-4.23,3.02,1.18,
17:41:59:693,-16.41,-15.65,-1.71,-4.03,3.14,0.99,
17:41:59:693,-16.41,-15.65,-1.71,-3.95,3.20,0.88,
17:41:59:694,-16.41,-15.65,-1.71,-3.84,3.30,0.85,
17:41:59:694,-16.41,-15.65,-1.71,-3.76,3.35,0.89,
17:41:59:694,-16.41,-15.65,-1.71,-3.72,3.33,0.97,
17:41:59:695,-16.41,-15.65,-1.71,-3.72,3.25,1.10,
17:41:59:695,-16.41,-15.65,-1.71,-3.75,3.11,1.21,
17:41:59:696,-16.41,-15.65,-1.71,-3.78,2.92,1.33,
17:41:59:696,-16.41,-15.65,-1.71,-3.78,2.70,1.45,
17:41:59:697,-16.41,-15.65,-1.71,-3.75,2.47,1.57,
17:41:59:697,-16.41,-15.65,-1.71,-3.69,2.24,1.62,
17:41:59:698,-16.41,-15.65,-1.71,-3.59,2.01,1.63,
17:41:59:698,-16.41,-15.65,-1.71,-3.45,1.79,1.62,
17:41:59:699,-16.41,-15.65,-1.71,-3.27,1.58,1.60,
17:41:59:699,-16.41,-15.65,-1.71,-3.04,1.37,1.54,
17:41:59:700,-16.41,-15.65,-1.71,-2.76,1.15,1.46,
17:41:59:700,-16.41,-15.65,-1.71,-2.43,0.90,1.37,
17:41:59:700,-16.41,-15.65,-1.71,-2.06,0.64,1.27,
17:41:59:701,-16.41,-15.65,-1.71,-1.65,0.35,1.16,
17:41:59:731,-16.41,-15.65,-1.71,-1.21,0.06,1.04,
17:41:59:732,-16.41,-15.65,-1.71,-0.75,-0.25,0.93,
17:41:59:732,-16.41,-15.65,-1.71,-0.28,-0.56,0.82,
17:41:59:733,-16.41,-15.65,-1.71,0.17,-0.89,0.71,
17:41:59:733,-16.41,-15.65,-1.71,0.58,-1.23,0.60,
17:41:59:734,-16.41,-15.65,-1.71,0.91,-1.55,0.48,
17:41:59:734,-16.08,-15.75,-1.56,0.91,-1.55,0.48,
17:41:59:735,-15.69,-15.77,-1.36,0.91,-1.55,0.48,
17:41:59:736,-15.12,-15.84,-0.93,0.91,-1.55,0.48,
17:41:59:736,-14.13,-15.94,-0.28,0.91,-1.55,0.48,
17:41:59:737,-12.68,-16.19,0.43,0.91,-1.55,0.48,
17:41:59:737,-11.15,-16.50,1.41,0.91,-1.55,0.48,
17:41:59:738,-9.84,-16.85,2.53,0.91,-1.55,0.48,
17:41:59:738,-9.11,-17.29,3.88,0.91,-1.55,0.48,
17:41:59:739,-8.69,-17.57,5.49,0.91,-1.55,0.48,
17:41:59:739,-7.80,-17.67,6.97,0.91,-1.55,0.48,
17:41:59:739,-5.56,-18.23,8.06,0.91,-1.55,0.48,
17:41:59:740,-1.82,-18.92,8.91,0.91,-1.55,0.48,
17:41:59:740,2.32,-19.46,9.20,0.91,-1.55,0.48,
17:41:59:741,6.43,-19.83,9.15,0.91,-1.55,0.48,
17:41:59:742,10.42,-19.46,8.74,0.91,-1.55,0.48,
17:41:59:742,13.37,-18.47,6.98,0.91,-1.55,0.48,
17:41:59:742,14.29,-17.34,2.83,0.91,-1.55,0.48,
17:41:59:743,14.17,-16.14,-3.25,0.91,-1.55,0.48,
17:41:59:743,13.43,-14.61,-10.94,0.91,-1.55,0.48,
17:41:59:744,11.71,-12.26,-18.99,0.91,-1.55,0.48,
17:41:59:744,10.02,-9.48,-25.57,0.91,-1.55,0.48,
17:41:59:745,10.71,-7.82,-29.45,0.91,-1.55,0.48,
17:41:59:745,13.84,-7.85,-31.22,0.91,-1.55,0.48,
17:41:59:746,17.68,-8.90,-31.41,0.91,-1.55,0.48,
17:41:59:746,22.13,-10.45,-30.72,0.91,-1.55,0.48,
17:41:59:747,27.85,-13.51,-30.03,0.91,-1.55,0.48,
17:41:59:747,32.92,-15.66,-27.39,0.91,-1.55,0.48,
17:41:59:748,33.86,-16.39,-23.37,0.91,-1.55,0.48,
17:41:59:748,33.96,-15.58,-18.18,0.91,-1.55,0.48,
17:41:59:749,34.09,-14.10,-13.28,0.91,-1.55,0.48,
17:41:59:749,34.10,-12.56,-8.83,0.91,-1.55,0.48,
17:41:59:750,34.11,-11.10,-4.91,0.91,-1.55,0.48,
17:41:59:751,34.08,-9.52,-1.47,0.91,-1.55,0.48,
17:41:59:751,33.75,-7.69,1.48,0.91,-1.55,0.48,
17:41:59:752,28.67,-5.72,3.40,0.91,-1.55,0.48,
17:41:59:752,23.00,-3.70,4.65,0.91,-1.55,0.48,
17:41:59:753,17.07,-1.54,5.17,0.91,-1.55,0.48,
17:41:59:753,12.01,0.34,5.19,0.91,-1.55,0.48,
17:41:59:753,8.69,0.88,3.31,0.91,-1.55,0.48,
17:41:59:754,5.14,2.88,4.55,0.91,-1.55,0.48,
17:41:59:754,2.14,4.62,4.68,0.91,-1.55,0.48,
17:41:59:756,-0.13,5.71,4.43,0.91,-1.55,0.48,
17:41:59:757,-2.08,6.36,4.49,0.91,-1.55,0.48,
17:41:59:757,-3.25,6.60,4.71,0.91,-1.55,0.48,
17:41:59:758,-4.15,6.80,5.33,0.91,-1.55,0.48,
17:41:59:758,-4.23,6.68,5.31,0.91,-1.55,0.48,
17:41:59:759,-4.26,6.62,5.30,0.91,-1.55,0.48,
17:41:59:760,-4.29,6.55,5.29,0.91,-1.55,0.48,
17:41:59:760,-4.32,6.48,5.29,0.91,-1.55,0.48,
17:41:59:760,-4.34,6.42,5.29,0.91,-1.55,0.48,
17:41:59:761,-4.36,6.36,5.29,0.91,-1.55,0.48,
17:41:59:761,-4.37,6.30,5.29,0.91,-1.55,0.48,
17:41:59:761,-4.38,6.25,5.29,0.91,-1.55,0.48,
17:41:59:762,-4.38,6.21,5.30,0.91,-1.55,0.48,
17:41:59:762,-4.37,6.18,5.30,0.91,-1.55,0.48,
17:41:59:763,-4.36,6.16,5.31,0.91,-1.55,0.48,
17:41:59:763,-4.34,6.14,5.32,0.91,-1.55,0.48,
17:41:59:763,-4.31,6.14,5.34,0.91,-1.55,0.48,
17:41:59:764,-4.27,6.15,5.35,0.91,-1.55,0.48,
17:41:59:764,-4.23,6.17,5.37,0.91,-1.55,0.48,
17:41:59:764,-4.18,6.19,5.38,0.91,-1.55,0.48,
17:41:59:765,-4.13,6.22,5.41,0.91,-1.55,0.48,
17:41:59:765,-1.70,21.65,6.11,0.91,-1.55,0.48,
17:41:59:765,-1.70,21.65,6.11,1.16,-1.85,0.33,
17:41:59:766,-0.80,22.65,3.06,1.16,-1.85,0.33,
17:41:59:766,-0.80,22.65,3.06,1.28,-2.11,0.17,
17:41:59:767,-0.80,22.65,3.06,1.29,-2.34,-0.02,
